owner.objectId,cetliId.objectId,objectId,product,quantity,createdAt,updatedAt,selected,deleted,crossedOutLocation.latitude,crossedOutLocation.longitude
VMfQREkvM8,RXeAwFzq9R,AgHLToiWak,papírzsebkendő,1,2016-07-26T20:32:22.092Z,2016-07-27T13:56:32.150Z,1,null,47.55936292827064,19.04950986892663
ljRFNsDPnh,TGHwaGchIT,UOQwaArOOB,papírzsebkendő,2,2016-06-02T15:36:07.197Z,2016-08-13T11:01:03.182Z,1,1,null,null
WSrPGgJL9Y,Tg0qUCxNUn,MRpZgkOu1o,rizstej,1,2016-04-25T08:43:54.726Z,2016-05-02T05:24:57.703Z,0,1,null,null
KzT54XtAtB,DgyQC5zPFa,am5nZyWXlp,kenyér,1,2016-03-30T09:22:17.135Z,2016-05-17T06:09:31.430Z,0,1,null,null
KIL9MKDBoP,wvLIo7fbyQ,RwltE1CdSx,csirkemell sonka,1,2016-07-01T05:35:45.280Z,2016-07-01T08:20:48.330Z,0,1,null,null
KHGk26dKyI,o5zek0WSk5,gAU6ryECKR,gomba,1,2016-02-06T15:33:26.951Z,2016-02-06T15:33:26.951Z,0,null,null,null
DT0yRTkI6p,5l6qxqJc8c,K1SHlSMAia,ásványvíz,12,2016-04-01T15:29:28.257Z,2016-04-01T15:29:28.257Z,0,null,null,null
MOeiw3x21z,gg4qlONkxs,T4wFJ8ULzU,ásványvíz,2,2016-01-30T07:31:01.790Z,2016-01-30T08:15:18.643Z,1,null,null,null
7MHrwXdYGD,wwSClSGdHs,yPPIu225XK,túró,1,2016-04-03T17:21:24.927Z,2016-04-03T17:21:24.927Z,0,null,null,null
vYwr3lNDSz,WtSV5cRNJu,KVhJ6cMfn0,üdítő,1,2016-04-01T12:48:48.479Z,2016-04-30T13:32:17.204Z,0,1,null,null
ifbHBXd8Z0,cEj0Wccyw0,xBuipe2BrN,alma,1,2016-06-05T09:26:43.547Z,2016-06-05T09:26:51.709Z,1,null,null,null
py1vuEAa5o,2G2KCsouz0,n7NOTGpgyq,tea,1,2016-02-25T04:45:11.019Z,2016-02-25T04:45:11.019Z,0,null,null,null
uDJ8s4H9BD,pG30PqumDn,3z22abuLWk,alma,1,2016-07-27T08:26:43.788Z,2016-07-27T12:56:31.988Z,0,1,null,null
wTWAFk66Eh,vn4SVyQlM5,jWduflopzZ,tej,1,2016-06-15T10:37:02.456Z,2016-06-23T07:02:11.482Z,0,1,null,null
QqIwR5zuPw,xdeSar3IJm,C9ORx8vorQ,hagyma,1,2016-04-05T13:02:56.618Z,2016-04-05T13:02:56.618Z,0,null,null,null
aGYwc9bQo7,uxfOAd1ASF,gk7XAGF2dF,tej,1,2016-06-16T17:01:37.926Z,2016-08-17T08:56:40.121Z,0,1,null,null
0UMCW6VcmJ,NT7T07VSpj,wbBgEeb9Yu,fogkefe,1,2016-08-26T20:42:06.036Z,2016-08-30T05:22:49.710Z,0,1,null,null
5YcP6uwOtA,HHkcqVCNKM,hZlvhmDFKR,túró,1,2016-04-13T13:16:07.644Z,2016-04-19T06:14:14.858Z,0,1,null,null
4JuyKeuLqT,Tf3Dek56He,Mc26Aju6iZ,kávé,1,2016-07-30T09:31:31.049Z,2016-07-30T12:03:11.626Z,0,1,null,null
XfTK9dMHmm,CNkc05CxaK,908dx3yASs,tej,1,2016-02-19T07:01:00.198Z,2016-02-19T07:01:00.198Z,0,null,null,null
iaql7wVHVf,YshrleGy6B,rzG9f6uXcc,kukorica,1,2016-06-19T06:37:09.958Z,2016-06-19T15:08:18.560Z,1,null,null,null
5alQVzwNwU,5rnTVleq1Q,gsDQXJtDBT,tejföl,1,2016-04-13T15:29:22.380Z,2016-04-13T15:29:22.380Z,0,null,null,null
DTX3K7pxJQ,pZG9l5soct,ehPhcef73Z,üdítő,1,2016-02-10T10:10:26.999Z,2016-02-10T10:10:26.999Z,0,null,null,null
u1fsE3vRaY,CNfcvP3NGY,nbxM1lGVRH,joghurt,4,2016-04-11T12:08:24.913Z,2016-04-11T13:30:26.485Z,0,1,null,null
9rek0OawlH,PQKuzbuLso,LrBqg6BFJ6,sajt,1,2016-07-21T21:30:01.865Z,2016-07-21T21:30:01.865Z,0,null,null,null
HHToBYy3Dr,MXXMflV3gD,O8BhGi7nwD,felvágott,1,2016-04-08T07:28:50.945Z,2016-04-08T07:28:50.945Z,0,null,null,null
R0oZSxgutI,NN0deWHXfF,SWwYfJOmQ9,tejszín,1,2016-08-13T12:12:48.001Z,2016-08-18T23:56:09.955Z,1,null,null,null
DxhBbq6ybQ,XxO3wLQOMk,snNdpmZAKC,tejföl,1,2016-04-23T13:24:42.682Z,2016-04-23T14:44:14.360Z,1,1,47.55492531747507,19.04153409428031
VUs5UoeVJr,P5QtUrZ75H,Ito8GnvfNf,wc papír,1,2016-05-07T16:22:51.999Z,2016-05-07T17:26:44.006Z,0,1,null,null
n7rZompBRy,y1Fs7ZimXV,UFlS8MJ7t9,cukor,1,2016-05-19T07:30:41.711Z,2016-05-24T16:00:37.395Z,1,null,null,null
kePH44QP7T,zcZXYuiLeR,Moj1f14Rtr,túró,1,2016-07-08T09:18:40.791Z,2016-07-08T13:09:23.567Z,0,1,null,null
Z1MdLEyCpU,B05RFqiIc5,z3lKwFSpnD,sajt,1,2016-03-18T12:23:27.976Z,2016-03-19T08:43:19.380Z,1,1,null,null
6O282ccWUL,JhVn6j7RMY,LktDbpw4Tn,tea,1,2016-05-19T03:17:46.646Z,2016-05-25T18:50:45.157Z,0,1,null,null
jc8WY5dkRa,SKCJFJ2FfZ,o3ipshuorO,liszt,2,2016-01-07T07:02:18.323Z,2016-01-11T11:22:20.541Z,0,1,null,null
pk0UKJJfkI,AvctpfxONi,2Qqbug9yoi,tojás,1,2016-03-25T09:55:43.006Z,2016-03-25T09:55:43.006Z,0,null,null,null
Dje7j30s8i,TJRQ8VnJXF,h62nQ6YW9b,wc papír,1,2016-04-08T15:52:54.618Z,2016-04-08T15:52:59.128Z,1,null,47.46177180097039,19.04469701352406
YO3WbKhCDp,vrOX5dGZOq,c2fRaouodo,tej,1,2016-08-23T23:01:50.856Z,2016-08-23T23:01:50.856Z,0,null,null,null
kYO9gJaHxD,ISHWyJdBIZ,Omfrn2egY7,kapor,4,2016-06-11T06:39:41.390Z,2016-07-09T08:03:45.296Z,1,1,null,null
rrtyjSlHRj,s8KSESQxC1,1WqN1aokNc,kenyér,1,2016-08-06T08:16:22.934Z,2016-08-06T09:09:05.023Z,1,null,null,null
D4xnU2rWaT,OUeYAa2UlF,oWOKv2ClJd,ásványvíz,2,2016-07-23T13:12:43.962Z,2016-07-25T10:14:48.538Z,0,1,null,null
J37ZgC2YUg,yIlX9pbumX,ORyiTkDH1b,sajt,1,2016-04-12T10:20:21.681Z,2016-04-14T10:44:02.202Z,0,1,null,null
W3nFSTHWvL,jtYfqxrYYU,OZ8ybD5e25,kenyér,1,2016-03-15T12:10:54.224Z,2016-03-15T12:48:08.900Z,1,null,null,null
9elgoRu4Gm,Ge7hWvIU0S,D2iRj6O5O0,kávé,1,2016-05-13T11:46:07.792Z,2016-05-13T11:46:07.792Z,0,null,null,null
rDDmmBFTh4,bQT91WqYp1,ypbCUVmZdn,mosogatószer,1,2016-05-01T20:29:11.759Z,2016-05-01T20:29:11.759Z,0,null,null,null
wUUZsls7dd,0UENQK8ODE,CIUr4IIuRM,fokhagyma,1,2016-08-23T15:34:37.913Z,2016-08-23T16:23:55.170Z,1,null,47.47847629312717,19.08752899419352
dEu9drKkxv,SlG5Ih6xS3,hQOvbDRzFE,párizsi,1,2016-07-26T17:55:39.210Z,2016-07-26T18:02:12.167Z,1,null,47.59349035030169,19.11963515907463
DkfDjz6wX1,N7mYqk1YTD,lvOEZGd83d,papírzsebkendő,1,2016-05-11T20:37:57.156Z,2016-05-11T20:37:57.156Z,0,null,null,null
LzO7uSt8f4,6z2CU2Y8OD,pvZfbxuYM7,olaj,1,2016-08-04T12:13:18.006Z,2016-08-04T15:39:03.274Z,1,null,null,null
xi17B6BIti,vMX2aXcC95,y331SMjI5a,ablakmosó,1,2016-01-24T16:50:20.506Z,2016-01-27T22:17:55.725Z,0,1,null,null
LYix5Sbu1M,R7J0XHU4eN,K45Si1wMoA,wc papír,1,2016-04-24T06:13:51.000Z,2016-04-27T18:10:50.590Z,0,1,null,null
ztkb99LXzn,Cv01OvAhEw,KdiwBFx2kd,tej,3,2016-05-16T14:27:23.576Z,2016-05-18T11:29:34.859Z,1,null,null,null
VsBbjqNOMl,8xEvy0VRuW,xdFlMGtqSZ,felvágott,1,2016-02-02T15:26:42.599Z,2016-02-07T19:19:06.410Z,0,1,null,null
cN9SnOZzbL,BiBhY95E2o,CHC4tDCsvV,tusfürdő,1,2016-04-29T05:25:51.059Z,2016-05-03T14:43:13.342Z,0,1,null,null
6MdOZ03x7r,2OUab6PBhl,a8nZtjr5aQ,tusfürdő,1,2016-04-30T13:47:59.216Z,2016-04-30T13:47:59.216Z,0,null,null,null
W3nFSTHWvL,cuXjvc6LiM,va3ABKA5gI,papírtörlő,1,2016-03-08T18:56:39.836Z,2016-03-10T10:40:46.626Z,1,null,null,null
AcmEMqQAJC,ktGC0f8u1j,cxiQIzCIiz,kávétejszín,5,2016-01-20T05:20:36.007Z,2016-01-27T20:52:50.854Z,0,1,null,null
YlKq9jEwcr,tNbqbVuv9c,HKgmdsZBLd,tejföl,1,2016-05-20T11:11:46.256Z,2016-05-29T00:27:20.674Z,1,1,null,null
V49NC6w5Pb,4LwCBK15qV,XwivQXlBC6,wc papír,1,2016-03-19T07:48:43.632Z,2016-03-20T19:59:34.317Z,0,1,null,null
WSrPGgJL9Y,Zj7DC13ZIZ,8Su40qT86o,felmosószer,1,2016-04-05T08:49:49.665Z,2016-04-24T05:52:40.338Z,0,1,null,null
Ejnyfg2beu,4omJ8NMYyH,sN3Zg0jkkU,zsemle,6,2016-03-18T11:42:41.071Z,2016-03-23T08:27:45.431Z,1,1,47.44086423605057,19.09959522906352
Kijy1H0G1a,NwXmqFOaFU,NRo19l1ike,sör,1,2016-04-16T14:09:30.877Z,2016-04-16T15:05:20.998Z,0,1,null,null
yHvW8IZHGh,DqGuVH23oF,3n70lUxGrA,felvágott,1,2016-05-06T12:13:51.762Z,2016-05-06T12:13:51.762Z,0,null,null,null
GkLC2cbCi4,dRNeLEGylH,9qDJaFTKgd,zsemlemorzsa,1,2016-04-29T19:10:07.598Z,2016-05-01T19:09:38.691Z,1,1,null,null
MgbDpYs3pS,F0MhAwO2NC,fG8pyTSEXy,mosópor,1,2016-02-12T04:23:00.472Z,2016-02-12T04:23:00.472Z,0,null,null,null
gF8xR1ROpF,4uRGkQSfKv,rfwrGkEmrv,kenyér,1,2016-06-18T05:07:08.600Z,2016-06-23T18:03:23.068Z,0,1,null,null
46voCFGuoP,22Ci3ySznN,8OP6RH82tq,majonéz,1,2016-08-21T18:18:40.506Z,2016-08-27T09:13:16.384Z,0,1,null,null
c01R5QCgBJ,gPVT9UwK2w,LyTHe6Yv9U,citrom,1,2016-05-28T08:31:54.922Z,2016-06-10T15:51:00.402Z,0,1,null,null
Jm9XTIVPgB,NASXLLm830,dckqgXmX8N,tej,1,2016-01-13T15:18:06.827Z,2016-01-14T09:33:10.021Z,1,1,null,null
Z1MdLEyCpU,t4aaqDyn2w,ztC6wLCXMc,élesztő,30,2016-04-08T07:12:28.207Z,2016-04-15T05:54:41.037Z,1,1,null,null
pc5AaPuQ1K,f361ya98Vj,rdby6AQhug,liszt,1,2016-04-15T13:05:44.204Z,2016-04-25T08:09:09.381Z,0,1,null,null
e7rGKOR8Zw,95MxVuqNuy,YC8Jn3wnzM,mosogatószer,1,2016-08-22T07:56:00.248Z,2016-08-22T18:37:46.186Z,1,null,null,null
z4GHs8ElEv,DKVbwcN9O3,NZL1pKR71h,szódabikarbona,1,2016-08-08T15:36:27.244Z,2016-08-08T15:36:27.244Z,0,null,null,null
0fGglovVft,8Md9qlKfgG,zRotXycggB,tojás,40,2016-07-22T13:31:06.168Z,2016-07-23T08:48:10.233Z,1,null,47.46159402136286,19.14677956516871
gfmZbJhxUE,yzXBkH8Ntw,67i03PC7JX,tusfürdő,1,2016-02-23T15:56:39.964Z,2016-03-09T14:26:15.312Z,0,1,null,null
kYO9gJaHxD,9v7TNSzohs,O4TGCI8Jbs,banán,8,2016-05-02T15:15:26.052Z,2016-07-06T22:43:56.120Z,1,1,null,null
nvN4UgzdGJ,f1lRrFtfje,c1QILo39Gx,kukás zsák,1,2016-04-08T17:38:56.929Z,2016-04-08T19:09:13.833Z,1,null,47.55552573232259,19.07841683826513
0Eztt06MoS,iqi7wAtrKe,NsfZGBftEB,felvágott,1,2016-03-19T11:37:04.189Z,2016-03-19T13:30:06.565Z,1,null,null,null
V4uuHu6NPi,QtYMgoxurw,S1MWyKm8z1,kifli,5,2016-01-07T05:32:01.548Z,2016-01-21T10:38:28.440Z,null,1,null,null
vPu1ehjpr9,SS04rL8WBk,C0iULPI8fH,domestos,1,2016-07-19T22:44:23.381Z,2016-07-19T22:44:23.381Z,0,null,null,null
tX41kszOmW,rfKbVD81g8,alMuERc2r8,sűrített paradicsom,70,2016-01-09T13:58:36.715Z,2016-01-09T14:02:54.110Z,1,null,47.5013849138119,19.08371777079329
tbHwIfVxPy,1FfeYs8i7U,dCqACzeO6K,cukor,1,2016-02-26T14:27:51.276Z,2016-02-26T15:48:57.259Z,1,null,null,null
uiL2pk6d6U,VpCc6YpVDh,gCG9IRNjoT,légfrissitő,1,2016-06-19T15:38:47.011Z,2016-08-08T11:14:28.521Z,1,1,null,null
vGqKyggCnI,MIHFh31arX,OM34TKtMfn,paradicsom,1,2016-01-05T18:23:21.236Z,2016-01-05T19:30:37.418Z,1,null,47.5467166039491,19.02829038462634
XR52Yo1hhJ,LSUVUZMhkJ,TRpIEIteUR,tejföl,1,2016-04-07T15:52:56.427Z,2016-04-07T15:52:56.427Z,0,null,null,null
P8miOaHQ0D,SfP8ao8qHj,CrdI2fFzKK,gyümölcs,1,2016-04-05T13:52:55.635Z,2016-05-26T02:27:20.676Z,1,1,null,null
yYDjTzjSJ5,W6R4LX8Pw8,kEBl6z3a3J,tojás,1,2016-01-05T11:34:13.784Z,2016-01-10T08:45:49.644Z,null,1,null,null
5O4sygS49T,c3uT5KLUmO,hDKF6rYVHt,tusfürdő,1,2016-06-30T05:14:38.524Z,2016-06-30T05:14:38.524Z,0,null,null,null
4wzPS7ujlO,6awWnmqP2u,uYwXgR8gnL,tej,1,2016-04-05T17:52:09.455Z,2016-04-05T17:52:09.455Z,0,null,null,null
55BiiOL3il,cvAHKsUHMC,0ip0XyFO9t,tejszín,2,2016-05-20T09:42:13.299Z,2016-05-20T09:42:13.299Z,0,null,null,null
kYO9gJaHxD,xFtxyHlN09,C2B3ajpNrp,mazsola,75,2016-02-12T19:00:24.879Z,2016-07-09T08:43:33.131Z,0,1,null,null
X6QJMIQ9tL,j34mAj1WXJ,d5fDlyKmWr,répa,1,2016-07-02T05:07:56.436Z,2016-07-02T07:46:47.382Z,1,1,null,null
v4zo0kwEiP,TRfS7NQxLL,tmG7mwD4ct,tojás,1,2016-04-20T16:49:01.869Z,2016-06-11T20:50:35.399Z,0,null,null,null
8njy3uOvQk,xoqasRrXv6,OxMZFyyaAG,papírtörlő,1,2016-04-14T16:40:47.101Z,2016-04-17T17:59:58.279Z,0,1,null,null
32Q0MZj4mn,TO40fBRLOx,90trwrdUNU,kenyér,1,2016-04-05T19:52:21.621Z,2016-04-05T19:56:50.560Z,0,1,null,null
3fQjxxXF48,AA738J7IvJ,JbegpddqwI,paradicsomszósz,1,2016-04-23T12:14:18.891Z,2016-04-25T13:03:26.426Z,1,1,null,null
7io1XEQ34A,BqWvaDeT31,PixDzzmjiI,tészta,1,2016-01-16T10:45:01.761Z,2016-01-16T10:45:01.761Z,0,null,null,null
fb4LgtRbeB,1nT3HYjmf8,ZyU7hlVb91,ásványvíz,4,2016-04-15T13:53:40.748Z,2016-05-10T04:53:32.192Z,0,1,null,null
QtTSRFwghy,dbS9fbfNYl,MBD4LmeH66,folpack,1,2016-04-09T18:14:11.503Z,2016-04-27T19:24:09.451Z,0,1,null,null
kUCJn0ubgD,2nDCwIGgeJ,axAxb1zARk,ketchup,1,2016-05-23T19:16:29.327Z,2016-05-23T19:16:29.327Z,0,null,null,null
zc3HDT27XX,JBqaW06RYv,YDqzUCkzHe,kukorica,1,2016-08-12T16:12:37.168Z,2016-08-13T08:52:29.759Z,1,null,null,null
UZx6BvQj8y,KNbu9ILNDu,wgobd900mE,tej,2,2016-01-23T16:29:04.282Z,2016-05-17T11:46:15.849Z,0,1,null,null
0fGglovVft,sViKCRZHJe,gApa3ziqvS,uborka,1,2016-07-01T17:29:30.233Z,2016-07-01T17:29:36.564Z,1,1,47.46297997885641,19.14571567799843
gBviI2zqM1,cAnCoT9tOx,fjl16AwNyx,szörp,1,2016-02-26T15:34:22.540Z,2016-02-27T14:02:13.203Z,1,null,null,null
YZc23PKWxJ,3bHcQeIEKa,JfeOJLtS6x,wc papír,1,2016-04-04T11:42:11.211Z,2016-04-04T17:08:41.027Z,0,1,null,null
T10ee66ZG4,qMxiOz1IXQ,31UGPwp2lO,fogkefe,4,2016-07-20T09:19:10.996Z,2016-08-11T05:16:32.805Z,0,1,null,null
Iq9NjZjYft,BTR1x7KV94,aMBstcGH7V,majonéz,1,2016-03-13T19:48:50.747Z,2016-03-18T18:39:38.280Z,0,1,null,null
AAqqqFst4n,Q3luVmlxwh,BIlhBgm1Ih,cider,1,2016-03-05T06:41:13.863Z,2016-03-05T11:34:10.918Z,0,1,null,null
0Yl17RqsN8,jDwiM0w3XK,XvlEUITiL0,kávétejszín,1,2016-04-04T08:28:30.501Z,2016-04-04T08:28:30.501Z,0,null,null,null
rBPgVh9Fkq,ILWfSyGKyf,rujIZsMdPY,piros arany,1,2016-05-12T14:31:11.155Z,2016-06-04T15:05:47.601Z,0,1,null,null
ULUQVPGCyp,EREZ2zw4N5,F1Eea0Gznx,papírzsebkendő,1,2016-01-02T08:31:20.961Z,2016-01-02T14:09:40.421Z,1,1,null,null
yQKwoNURfX,mnxPscUzeq,BR0uYzjYTX,mosogatószivacs,1,2016-06-06T18:51:58.444Z,2016-06-06T18:51:58.444Z,0,null,null,null
HE7u3OQ22B,NVNL50ObIr,firzjMuKJS,öblítő,1,2016-04-07T20:24:45.461Z,2016-07-22T14:43:24.481Z,1,null,null,null
JR72BaFK1S,vYuv2UvGXM,bqmM1bzLR1,paprika,1,2016-04-17T06:59:30.784Z,2016-04-17T09:08:16.073Z,1,null,47.40806302991454,19.01921345854087
75yRqe4Ztq,4vVME8ml5q,h0bpvvCGU7,kenyér,1,2016-08-19T14:20:52.408Z,2016-08-19T15:01:58.686Z,0,1,null,null
eRCEUWVPnR,xycKSp0xlM,T8x59vm2Km,sajt,1,2016-06-18T15:30:42.383Z,2016-06-18T18:57:51.645Z,0,1,null,null
Rd15hIVVIQ,vdIuOZmRtV,7SRuA1audt,papírzsebkendő,2,2016-02-01T05:54:20.895Z,2016-04-06T17:45:53.836Z,0,1,null,null
wFYaKUUaAD,tnVcHYNPni,2XgExa1mnh,vajkrém,1,2016-01-05T10:38:44.588Z,2016-01-05T10:38:44.588Z,null,null,null,null
4vGvzacGzA,aJjJinwVpc,BXSVFkWn6s,hagyma,1,2016-01-07T21:37:08.480Z,2016-01-08T18:06:12.636Z,1,null,null,null
Rd15hIVVIQ,yxykj6oB6C,jhIAEFsJrx,dezodor,1,2016-03-01T21:45:08.369Z,2016-04-05T14:52:30.912Z,0,1,null,null
EOnr8g3wli,UB63DMsPCN,8bVJykWR3I,vaj,1,2016-08-26T12:15:03.967Z,2016-08-26T12:15:03.967Z,0,null,null,null
RipEQxLI2P,33iQCSKN7L,mwSqOha9Bp,kenyér,1,2016-05-15T16:04:30.543Z,2016-05-15T16:04:30.543Z,0,null,null,null
YlKq9jEwcr,5EO6tEkcw4,w7TgFBinqx,kölesgolyó,1,2016-02-13T09:34:24.879Z,2016-03-09T12:26:32.412Z,1,1,null,null
9yFpQ1l7YG,CIL5kQIvBy,OaAkJdmfsP,brokkoli,4,2016-04-03T16:17:44.949Z,2016-04-03T16:17:44.949Z,0,null,null,null
DUTX9rYGLD,C2kpQ2mMqe,j3gTp60k4O,tej,2,2016-04-19T18:49:28.143Z,2016-04-19T18:49:37.886Z,0,null,null,null
W3nFSTHWvL,cuXjvc6LiM,69AfLV63Ta,sampon,1,2016-03-10T06:57:59.676Z,2016-03-10T09:46:29.110Z,1,null,null,null
x8sxeiZK5V,yIsifZeA4R,7nVODDKM2g,papírzsebkendő,1,2016-05-09T14:19:27.492Z,2016-05-09T14:59:58.475Z,0,1,null,null
3iHNtzki0H,hqD2u485Vo,3RFRqg4QfL,kifli,1,2016-03-31T15:59:51.973Z,2016-03-31T17:10:06.282Z,0,null,null,null
GoJSbzneaJ,vylGljIwfG,cTxSIazXPx,leveszöldség,1,2016-02-22T09:59:32.046Z,2016-03-11T13:31:36.574Z,0,1,null,null
QuvAiQkRkM,tvB1woVJKK,pD7s5fj0WX,leveszöldség,1,2016-02-01T08:00:53.537Z,2016-02-08T08:35:01.678Z,1,1,47.42341716876334,19.07139079387539
aoI3blHH8o,1PqQptKPqN,UZ34wlSlY6,zöldség,1,2016-04-22T11:58:21.007Z,2016-04-22T12:20:48.913Z,1,null,null,null
UvwM7JTbtD,aQY85cfw5E,tyQtTwleo8,kefír,1,2016-03-04T12:28:17.675Z,2016-03-04T12:40:05.394Z,0,1,null,null
XgPXFEB6wO,eI6MElxudX,sCwCKlXHNI,zsemlemorzsa,1,2016-06-10T15:27:07.888Z,2016-06-10T15:27:07.888Z,0,null,null,null
MOeiw3x21z,bzAxO4YlWg,LsIUQhNXlt,sampon,1,2016-01-09T11:35:06.861Z,2016-01-09T13:15:42.529Z,1,null,null,null
nw3NPfp9Vr,JhvWzri0gt,rFri9G0pOV,fogkrém,1,2016-01-03T22:51:53.665Z,2016-01-11T13:53:46.578Z,1,1,null,null
Ex0LB3E7Wj,0SigF5v7AJ,bxfFTpq1eI,leveszöldség,1,2016-08-16T14:35:59.700Z,2016-08-16T16:31:19.394Z,1,null,null,null
ABacfxqXlx,ZXPPKIaHYL,mHFDB66pSN,tej,1,2016-04-13T06:14:12.591Z,2016-04-15T14:15:34.427Z,1,null,47.51417955698698,19.05956236757889
eiYnkY5ioK,rMhFrFzRIg,RtqntAvGMd,tej,3,2016-04-02T07:44:39.611Z,2016-04-02T07:54:12.818Z,1,null,null,null
MXd2XuKHQF,FQ01CQTpuf,sgj5CwxszV,virsli,1,2016-08-21T07:48:42.691Z,2016-08-21T08:29:33.187Z,1,null,null,null
ZzDFJrb6ju,ZeruYVWr3N,IH6hWGbSya,mosogatógép só,1,2016-06-06T08:22:16.686Z,2016-06-06T08:22:34.784Z,0,1,null,null
PQEwbHVRLr,mIHlYlBbrC,tcUx59IblT,üdítő,1,2016-04-11T07:28:42.107Z,2016-04-17T12:34:02.355Z,0,1,null,null
7Thmx8CkzT,MM8KmhoTsr,WYDqutcuY1,tusfürdő,1,2016-08-06T20:07:19.797Z,2016-08-06T20:07:19.797Z,0,null,null,null
hFhLxwZPme,nYLmayYx5a,UqBnmTSzXV,papírtörlő,1,2016-05-20T06:33:31.105Z,2016-05-23T14:17:28.713Z,1,1,null,null
DrOjhQ87CD,wErbTVoH5K,l2aC4uldma,uborka,2,2016-05-31T19:54:08.187Z,2016-06-04T20:56:59.421Z,0,1,null,null
PKAcDAbP4w,HUlpLUJskn,N9xiN9tlYA,citromlé,1,2016-06-19T15:09:14.231Z,2016-06-19T15:09:14.231Z,0,null,null,null
TQKWgK0mNG,SNJR1BZ3qh,3ip51YhhIZ,vaj,1,2016-02-10T09:26:10.178Z,2016-02-10T09:26:10.178Z,0,null,null,null
YO33muWABH,Kx9humtull,62okhtnOeq,kenyér,1,2016-04-08T07:43:23.982Z,2016-04-08T07:43:23.982Z,0,null,null,null
0aIizSkJsz,HsbRiMxvG2,icExvheoWs,zsemle,4,2016-07-16T11:40:42.384Z,2016-08-14T07:56:03.990Z,1,1,null,null
eIDIng5Qm3,LUlHftEv5C,yeN76TD4qn,szalámi,1,2016-04-02T15:59:49.693Z,2016-04-24T05:48:00.485Z,0,1,null,null
QSeoCUcOLd,8yBSrvPNU3,GWblQj2zBN,tusfürdő,1,2016-05-14T10:59:12.094Z,2016-05-14T10:59:12.094Z,0,null,null,null
itfRmmEgPn,v4IdiqfHP9,FN6xx48K3w,alma,2,2016-04-10T12:17:11.312Z,2016-04-10T12:17:11.312Z,0,null,null,null
GwUNRSTEfH,vk4koGaXQD,U6skCeEj9J,brokkoli,1,2016-01-12T20:43:50.219Z,2016-01-17T21:22:06.754Z,1,1,null,null
bcFIzoFSP9,Ze1WmAZaqc,A5BuaJ2kMA,paprika,1,2016-03-02T09:40:29.120Z,2016-03-05T09:12:49.548Z,1,1,null,null
0KTVb774mS,hawBEhCYNK,wsBKG7xH36,paprika,1,2016-06-12T07:53:47.317Z,2016-06-12T08:23:01.555Z,0,1,null,null
pMdBQFCgCK,nAFmRkrx6r,6WoVDgMYZn,tészta,1,2016-05-23T10:47:39.418Z,2016-05-23T10:47:39.418Z,0,null,null,null
Jm9XTIVPgB,IRaQ2gGstv,UvddTt6kKf,burgonya,1,2016-01-02T12:18:40.208Z,2016-01-15T13:42:32.535Z,1,1,null,null
2ubT3FtVFv,RbClqebITu,Qg7cSUIWNJ,zokni,3,2016-01-01T15:35:31.463Z,2016-01-01T15:35:31.463Z,null,null,null,null
RukAiIKBi2,AwG0fqaRRF,03Rhd2yyZC,alma,1,2016-06-22T03:30:14.727Z,2016-06-22T03:30:14.727Z,0,null,null,null
KzT54XtAtB,cFMyHGJde0,RZvaq2HR2l,túró rudi,4,2016-01-18T13:27:30.516Z,2016-01-21T10:46:18.391Z,1,1,null,null
Qg6RBAzx6B,FKuDdZ33c4,DHVnXT1fve,pékáru,1,2016-01-30T10:20:19.844Z,2016-01-30T10:20:19.844Z,0,null,null,null
6g3DNd8Dm4,HG9ALp1krs,rlhJ3paPHI,bazsalikom,1,2016-07-25T11:52:07.627Z,2016-07-25T15:57:06.997Z,0,1,null,null
cGnnf2Z6RS,qkNnaCLgIH,sHEeHLcNqQ,joghurt,1,2016-06-27T13:37:46.589Z,2016-06-28T17:02:08.007Z,0,1,null,null
EA8VmHkWgW,dD05tyI3IO,WIaGv1DyIh,tej,1,2016-06-04T08:20:44.011Z,2016-07-15T06:35:39.588Z,1,1,null,null
KzT54XtAtB,0ODQ2sCJ1U,xE3Oy5TaTH,májkrém,1,2016-04-19T14:34:53.532Z,2016-05-17T06:09:27.760Z,0,1,null,null
066b83iBaE,nzKIGuyu4f,vuBVPPYeVT,zsemle,1,2016-04-01T11:59:43.537Z,2016-04-01T11:59:43.537Z,0,null,null,null
oo5qwgmICD,wJE34pxjQt,T7y1fyXoGi,alma,1,2016-05-20T05:43:16.507Z,2016-08-21T05:31:38.450Z,0,1,null,null
GTVeJHs8ch,lQM8a2ubbE,PZ82NhfTXM,paprika,2,2016-08-12T15:03:53.384Z,2016-08-12T17:14:34.219Z,1,null,null,null
0fGglovVft,8Md9qlKfgG,G7ySnggXLC,zsemle,2,2016-07-23T07:28:24.047Z,2016-07-23T09:44:04.365Z,1,null,47.46148751187544,19.14669906933283
chyVDyuSiu,3ujYGW6Ir1,ohulGVp5N2,saláta,1,2016-06-14T16:03:45.275Z,2016-06-14T16:03:45.275Z,0,null,null,null
6O282ccWUL,Yzk8Hxvg6r,jm8lEOrmxN,paprika,1,2016-06-22T08:11:48.798Z,2016-07-03T07:20:57.604Z,1,1,null,null
